image_id,latitude_SIG,longitude_SIG,pano_lat,pano_lon,distance_m,bearing_deg,pitch_deg,fov,date,pano_id
3865,45.764039702947976,4.949829087078769,45.76409451905398,4.949743785731919,9.0,132.65,-15.53,45,2024-10,A5oU3YRqu8M3JZsfvLoKdA
3872,45.76393907372471,4.946776335135464,45.76388273152531,4.946752984934782,6.52,16.13,-20.97,55,2015-08,EDCeWPG11O8GwuAqsYeP7w
3877,45.76948107027932,4.868209281038708,45.76953430455295,4.868247770097665,6.63,206.76,-20.66,55,2023-03,tbQWmTyP1Pi9xatJpH_g0A
3894,45.769426387293095,4.8669979765191975,45.76947456201754,4.866955299874767,6.3,148.29,-21.65,55,2019-04,goW47wMtVARKTzxo6QJgZw
3895,45.76948159069156,4.868221438877623,45.76953430455295,4.868247770097665,6.21,199.21,-21.94,55,2023-03,tbQWmTyP1Pi9xatJpH_g0A
3899,45.762254718048496,4.945877579219108,45.76228722564496,4.945810234734287,6.35,124.68,-21.48,55,2015-08,TuWqI1N_Hi99eqsDt4Amzg
3905,45.76067668320627,4.937059765221881,45.76073059902826,4.936931629505697,11.61,121.1,-12.15,35,2024-10,4mEOAzgno9Fqietp6z-8Bg
3906,45.76067735737561,4.937048960543354,45.76073059902826,4.936931629505697,10.86,123.04,-12.97,35,2024-10,4mEOAzgno9Fqietp6z-8Bg
3912,45.76094934682327,4.941415798364306,45.76098010636319,4.941349781412972,6.16,123.74,-22.09,55,2024-10,SfkviuvzNRCsIfGyYJoo_w
3913,45.76047301726544,4.941416128344658,45.76045202227791,4.941506538290726,7.39,288.41,-18.69,45,2024-10,AAkf7-U7TsxSUTC6SZNrvQ
3915,45.75981950353663,4.941520021059259,45.75980906077758,4.941688376430791,13.11,275.08,-10.79,35,2024-10,0YF6poZWI3d43eOOWmrfUQ
3916,45.76071335830918,4.941561961396361,45.76071823061551,4.941430012150175,10.25,93.03,-13.71,35,2024-10,_ZHJh1rv-HxU87rbv8AuUw
3918,45.75969105446348,4.941892227550857,45.75962737468695,4.941741369023889,13.68,58.82,-10.36,35,2024-10,RQ4L2WeFqN3YlZlt_53Y9w
3919,45.760456121759326,4.941423205877758,45.76045202227791,4.941506538290726,6.48,274.03,-21.09,55,2024-10,AAkf7-U7TsxSUTC6SZNrvQ
3921,45.76046726872428,4.941417801340125,45.76045202227791,4.941506538290726,7.09,283.84,-19.42,45,2024-10,AAkf7-U7TsxSUTC6SZNrvQ
3926,45.76076876300069,4.941471048775235,45.76071823061551,4.941430012150175,6.46,29.53,-21.16,55,2024-10,_ZHJh1rv-HxU87rbv8AuUw
3927,45.76076433199385,4.941472393019989,45.76071823061551,4.941430012150175,6.09,32.67,-22.32,55,2024-10,_ZHJh1rv-HxU87rbv8AuUw
3931,45.76167708729409,4.94119140494462,45.76162587205919,4.941150361857003,6.52,29.21,-20.97,55,2024-10,-YzDjNTDWKkI-aslcJhxBw
3939,45.75471505538295,4.920874774188857,45.75472123438337,4.921012256875541,10.69,266.31,-13.16,35,2022-01,vr0eGc1mfTnwLk-ZxUCLgw
3940,45.75511372209256,4.92096732549366,45.75509561963912,4.921098559022427,10.38,281.18,-13.54,35,2022-01,fT1NUW-pK4goV5XxIm-Jeg
3942,45.75498167793973,4.920781653677901,45.75490878760202,4.92076324577505,8.23,9.99,-16.9,45,2022-01,pon4tD2T3DKJMSBtrBHmzw
3945,45.77948778982125,4.996780185498539,45.77944454872537,4.996888345130762,9.67,299.82,-14.5,45,2023-02,RskYEJNEQYDig4XTrC0K9g
3950,45.77865450446294,4.995506274837765,45.77868118600016,4.995434114009396,6.33,117.93,-21.54,55,2024-10,w5D245Nud-tAEDok3LccIw
3951,45.782021273121565,5.005729940170219,45.78196664327298,5.005700065735967,6.5,20.88,-21.03,55,2023-02,tBTQDXaHo9XlOnX4ubAENg
3954,45.74850906502243,4.916385423673904,45.74857868648494,4.916351592128569,8.17,161.27,-17.01,45,2026-06,84XQ5BYJ9EQ-TcrzNkzpyQ
3956,45.74865769534596,4.915776327305271,45.7487043820728,4.915865181375119,8.63,233.02,-16.16,45,2026-06,GJXrMKlDIKwMUdoRbuRMfg
3957,45.74835740679269,4.918194799410028,45.74844143591271,4.918139592503347,10.28,155.37,-13.67,35,2024-05,pH_wbGIELfGkG2Nn_HTc_w
3958,45.74857647623305,4.916130171929927,45.74864109483861,4.916113556964087,7.3,169.83,-18.9,45,2026-06,Wm6SSJxzaSf4zVCpAiejMw
3959,45.77100804347459,4.981154767773004,45.77105866812348,4.981244025957193,8.92,230.88,-15.65,45,2022-04,kC9zZ-SXTu6XgantA2FbPw
3964,45.77080586872006,4.981851584350636,45.77091485305991,4.981860730664398,12.14,183.35,-11.64,35,2022-04,nBSMCy8wclotTETx0xgfcA
3965,45.77088019413837,4.981717334131908,45.77094334884015,4.981732545734191,7.12,189.54,-19.35,45,2022-04,_1zAdtFqnxmdCDTXcrb8AA
3967,45.77087203866599,4.981764395643242,45.77094334884015,4.981732545734191,8.31,162.7,-16.75,45,2022-04,_1zAdtFqnxmdCDTXcrb8AA
3975,45.77082754992296,4.981695772189871,45.77094334884015,4.981732545734191,13.19,192.49,-10.73,35,2022-04,_1zAdtFqnxmdCDTXcrb8AA
3976,45.77123019678977,4.980063930215819,45.77129643597502,4.980056555450305,7.39,175.56,-18.7,45,2022-04,wazbuz8DnFcRT2jhBVdwrw
3978,45.771101479765136,4.980751428980327,45.7711546946652,4.980810546963572,7.49,217.77,-18.47,45,2022-04,61rlBmB8FYcW1lI8gXLd7Q
3979,45.77141035667867,4.979106136865548,45.77145997030275,4.979186607741518,8.33,228.53,-16.71,45,2016-04,7OWD0CH6zqkVBwa1-HopyQ
3982,45.77082546284511,4.981966603515143,45.77088691514146,4.981996077374827,7.21,198.5,-19.13,45,2023-02,OLtBKXH79cC6Dg9CTndGbA
3984,45.77083957297225,4.981935479515074,45.77088691514146,4.981996077374827,7.06,221.76,-19.51,45,2023-02,OLtBKXH79cC6Dg9CTndGbA
3985,45.77081860977321,4.981851558875707,45.77091485305991,4.981860730664398,10.73,183.8,-13.12,35,2022-04,nBSMCy8wclotTETx0xgfcA
3989,45.77102425977056,4.981109939318803,45.77108772747943,4.981121197002567,7.11,187.05,-19.37,45,2022-04,uM1HOzQzxnmJ56FRlNCBhg
3990,45.77049274620489,4.983345794772894,45.7705337705756,4.983424908484909,7.65,233.37,-18.11,45,2023-02,VsfNYyQtFDDe_SaHSle47g
3995,45.77066732517635,4.982681093581206,45.77073249181872,4.982673118327789,7.27,175.12,-18.97,45,2023-02,f1hwNt7DD7RSPrC04zWLSg
3998,45.77023894266017,4.9839972735314,45.77029769151284,4.98412048465921,11.58,235.64,-12.19,35,2023-01,SLW8XCtpauu5tA8UG7iyUA
4006,45.77461387253554,4.986196996633777,45.77471336338014,4.98616094666844,11.41,165.82,-12.36,35,2024-10,eT2OAzdmDxELcT-74Ie53Q
4007,45.76196622609564,4.940452656930396,45.76191253251714,4.940493274538989,6.75,332.18,-20.32,55,2024-10,2gYsMstj1-sA-KJKrIIvXA
4009,45.75558533767123,4.943067889289556,45.75554876208869,4.942977660890942,8.1,59.84,-17.16,45,2024-10,_zD9lK-amdymec4A53GabQ
4010,45.76350038346923,4.934253683611451,45.76358133655469,4.934239846386226,9.07,173.2,-15.42,45,2024-10,oc3KVToal8WoGlZVJrY5Vw
4013,45.76351168245905,4.936578758204395,45.76345555036916,4.936606669176711,6.61,340.87,-20.73,55,2024-10,ieL4LPUOTFcA_CoWbfm7PA
4015,45.76344715810937,4.935595954106868,45.76350203460192,4.935563408320167,6.6,157.52,-20.74,55,2024-10,RfxMmwjma-Jt8gkQdHFwjQ
4017,45.756034004238245,4.942941935323025,45.75600394998555,4.942876355523818,6.09,56.7,-22.33,55,2024-10,FnlRpVAl3yJSDCzd2N3reQ
4019,45.7621483103389,4.941048725423821,45.76209827632459,4.940987406692928,7.32,40.53,-18.86,45,2023-01,111fNSjM6VLqSXUSAY-t0w
4021,45.75570222924695,4.939299611591824,45.75565496598801,4.939255242614641,6.28,33.22,-21.7,55,2019-04,nyIZvHJ5JkWm_sg2AErDUA
4023,45.76131592089976,4.940163394659728,45.7613283416493,4.940240541988214,6.14,257.01,-22.15,55,2024-10,lETNF0gNw-PxAAmO3R-Uzg
4025,45.76356346012233,4.935599220872345,45.76350203460192,4.935563408320167,7.37,22.13,-18.73,45,2024-10,RfxMmwjma-Jt8gkQdHFwjQ
4029,45.76053030192871,4.9399977118729455,45.760523828655,4.940074504454384,6.0,276.89,-22.62,55,2024-10,vgbTXfir_57ROyrKRpYaVQ
4030,45.76075583392104,4.940045630903247,45.76070523433037,4.940111946308459,7.62,317.56,-18.16,45,2024-10,Pc6iF74HWp852o9B-yFsQA
4031,45.76076009318118,4.940046484426048,45.76079561365847,4.940130611396535,7.63,238.82,-18.15,45,2024-10,7sOkzz4Yc5TKTceCOagH7Q
4032,45.76075157466085,4.940044777380603,45.76070523433037,4.940111946308459,7.33,314.68,-18.84,45,2024-10,Pc6iF74HWp852o9B-yFsQA
4034,45.76052472710474,4.939996071224588,45.760523828655,4.940074504454384,6.09,270.94,-22.33,55,2024-10,vgbTXfir_57ROyrKRpYaVQ
4036,45.77900576073924,4.996170899939524,45.77901432999634,4.996086275398303,6.63,98.26,-20.66,55,2024-10,VBNOs3N026WLhS1_8DTutA
4037,45.7787437490286,4.99568480534569,45.77880466037168,4.995673588935547,6.83,172.68,-20.11,55,2024-10,s-2VUGYC6gjCihGTuon0gQ
4039,45.78216074320978,5.007873136121012,45.78222901209951,5.007858454837672,7.68,171.47,-18.04,45,2023-02,Kk2dPHqwKvmWeI0SL9JRZQ
4042,45.77716113705089,4.992668262865487,45.77718230955556,4.99258008207066,7.23,109.0,-19.07,45,2024-10,UYVLA4QFJLRAeFsVapQDNQ
4043,45.7755313498469,4.989366373026145,45.77558673451472,4.989342788754968,6.42,163.46,-21.26,55,2024-10,Pj_gCYvzjJbRXvzvRnFY1g
4044,45.77631066193018,4.990811539062418,45.77625023399736,4.990817726160047,6.74,355.92,-20.36,55,2024-10,YFjO5r098Pmj69KwkJmi-A
4045,45.77553651607125,4.989013391424392,45.77548598772965,4.988977865887919,6.26,26.12,-21.78,55,2024-10,T3dR6Nd-wISASnRItJ1UrA
4047,45.77726968185274,4.992878623284571,45.77729783123863,4.992794134298266,7.26,115.53,-19.0,45,2024-10,qsn3TUHV8q07fEo6unLXig
4050,45.78208088613152,5.005445119113787,45.78209575538597,5.005354945202457,7.19,103.3,-19.18,45,2022-03,HvvRspypPdZMS-zuvHFzuA
4052,45.78224447207622,5.008391443178511,45.78227678193077,5.008478217216596,7.63,241.9,-18.15,45,2022-03,HbbxUaPo48sES9TiOS2VVQ
4053,45.78256058617287,5.009725506868,45.78254023769955,5.009649047889489,6.35,69.11,-21.5,55,2021-01,8OboNEJDkM_EMlR4-pRcZw
4054,45.77501178512872,4.987461047863611,45.77504755092905,4.98738813270975,6.91,125.12,-19.88,55,2024-10,vjHcX_uoNMWxQjKtecPaGw
4058,45.78222625697041,5.007429805914971,45.78217985126123,5.007477384979451,6.34,324.43,-21.51,55,2023-02,F-EE8M4WV7I0bF1-zapk_w
4060,45.78024955110945,4.998727549692272,45.7802010956209,4.998682532777852,6.42,32.94,-21.28,55,2022-04,7fsBGNoc_iSH2P977zfR5w
4067,45.77714540222488,4.992658731299316,45.77718230955556,4.99258008207066,7.35,123.93,-18.78,45,2024-10,UYVLA4QFJLRAeFsVapQDNQ
4069,45.78200493383096,5.0066347562827325,45.78208057500911,5.006587901668517,9.16,156.64,-15.26,45,2023-02,pTplmB3pooz5P2c8VlchHw
4071,45.78210220403251,5.007462792670119,45.78217985126123,5.007477384979451,8.71,187.47,-16.02,45,2023-02,F-EE8M4WV7I0bF1-zapk_w
4073,45.77460587883191,4.986206267126856,45.77471336338014,4.98616094666844,12.46,163.61,-11.35,35,2024-10,eT2OAzdmDxELcT-74Ie53Q
4076,45.78433776361851,5.015422488895321,45.78440187698138,5.015409217729571,7.2,171.79,-19.14,45,2023-02,Ecov7m2_YAe4XX1BV6uC_A
4079,45.77999962942516,4.997802654026002,45.77998673588564,4.997899418061253,7.64,280.82,-18.12,45,2023-02,LaQ8JMwYYpp367szbB_DnQ
4081,45.77656803101687,4.991537759288577,45.77663538126588,4.991541186735672,7.49,182.03,-18.45,45,2024-10,pvu3VlC-plR5iMyJDR27vQ
4084,45.77542401209808,4.967160085218151,45.77545563513092,4.967097012014734,6.02,125.71,-22.54,55,2023-01,IIQ4FVGuygBW_aEBC_yY4w
4085,45.775474116728006,4.966300549617498,45.77538510699679,4.966303547100278,9.9,358.65,-14.17,45,2024-10,uAfzdvhxQh9ldcoA6mWTlw
4086,45.75894200012762,4.974783990254019,45.75892940762932,4.974892484356753,8.53,279.45,-16.33,45,2023-01,klGthu5t0AWLinK6iLzTlg
4087,45.76117204991742,4.984531574724302,45.76121772735181,4.984619306555522,8.49,233.27,-16.4,45,2023-01,PLFi1Tu8B_A8hDE0p3TEeQ
4090,45.76355658429948,4.984618858170795,45.76359084190928,4.98470408632823,7.63,240.05,-18.14,45,2023-01,SBqCZKwUFQ67ThasSKn4nA
4091,45.761033205147456,4.979769023086229,45.76095893345935,4.979760117679414,8.29,4.78,-16.79,45,2023-01,iVpux6UziTDB5RIFbN4AXg
4092,45.75817126701559,4.965431358736867,45.75810566345687,4.965473483897282,7.99,335.87,-17.37,45,2024-10,xTshcmOy7RtwrA9ZfjJTBQ
4093,45.761003188250015,4.984349551481472,45.76104951915137,4.984397294459392,6.34,215.71,-21.51,55,2023-01,V-kTEGIzDjUcf5J53rhifg
4096,45.76351630717798,4.984636297843079,45.76349508072515,4.984709058097672,6.12,292.69,-22.23,55,2023-01,ZHVBEzbFKqdbLUmXyiCWCg
4097,45.7599295010455,4.975215020677422,45.75988179368567,4.975308847153443,9.01,306.08,-15.51,45,2023-01,w5dilfqDSGVQXvtbkCJbig
4102,45.76087894192946,4.977905676366307,45.76081186807104,4.977865363647924,8.09,22.75,-17.18,45,2023-01,RS-Rv8nyfxRiI7XQT331fg
4103,45.76100505061312,4.979329003840901,45.7609312774279,4.979346534477173,8.32,350.59,-16.73,45,2023-01,51kY9ERLhoYTfwRwxCFcAA
4104,45.75975965020695,4.968495329657064,45.75983664775747,4.968543806715212,9.35,203.71,-14.97,45,2024-10,vv64Wf4BcyPrDoEzy1laPg
4105,45.75811256626395,4.961349776863937,45.75803511355258,4.96131286826033,9.08,18.39,-15.4,45,2024-10,KHm4nadZq1eMYw0ybAOsLQ
4106,45.76103807100008,4.979686883205966,45.76095893345935,4.979760117679414,10.47,327.15,-13.42,35,2023-01,iVpux6UziTDB5RIFbN4AXg
4107,45.76101914430917,4.984728642585084,45.76106172316088,4.98467938111281,6.08,141.09,-22.34,55,2023-01,X3fd2CgLVDTVuiuO-c66Rg
4108,45.76102210867663,4.979611423767105,45.76095014447093,4.979620716116686,8.03,354.85,-17.28,45,2023-01,o61vxdMeXCnZdYRV17fb6A
4110,45.75826431313653,4.971465272566431,45.75829952808044,4.971379279731146,7.74,120.41,-17.91,45,2022-04,fEKuXWMHiei8AmANbGHFyA
4114,45.76321717395048,4.984631438415797,45.76319631744722,4.984724597824828,7.59,287.79,-18.23,45,2023-01,LgkKLQzZZX0kQ6fgPmw6mA
4115,45.75951502950824,4.968612403394114,45.75945424357207,4.968694998240318,9.31,316.53,-15.03,45,2024-10,fWsdEmGxPrbV1O3k4wHgow
4117,45.76094059841565,4.984515137790708,45.76098149596956,4.984620788729615,9.37,240.98,-14.93,45,2023-01,oQ5PFZGo4z8dbg8AP6GvQA
4122,45.76103519876594,4.979608444197488,45.76095014447093,4.979620716116686,9.51,354.25,-14.74,45,2023-01,o61vxdMeXCnZdYRV17fb6A
4124,45.763242384318126,4.984583713551475,45.76319631744722,4.984724597824828,12.07,295.11,-11.7,35,2023-01,LgkKLQzZZX0kQ6fgPmw6mA
4125,45.76324421407058,4.98464870132136,45.76319631744722,4.984724597824828,7.94,312.13,-17.48,45,2023-01,LgkKLQzZZX0kQ6fgPmw6mA
4126,45.76175279878301,4.98451602483302,45.76179377343601,4.984589904620677,7.32,231.52,-18.85,45,2023-01,QkZ9uK2qwhaCNRfcxxzoGw
4127,45.75902694299986,4.969861304698935,45.75903967537491,4.969936583470645,6.01,256.37,-22.59,55,2022-04,lK8y-RyVxYzQ-MoDEiNupQ
4129,45.75956752765612,4.968954145027045,45.75948974107204,4.968943997173049,8.69,5.2,-16.06,45,2022-04,fAowflqO5gAJGUrkVrvc0g
4130,45.7579956757044,4.963221280499178,45.75789655687974,4.963169468451651,11.73,20.04,-12.03,35,2024-10,TgUSzM7AhHzN46wfiPt5dg
4131,45.76093738338216,4.984691115816535,45.76088417861587,4.984638298593034,7.2,34.71,-19.16,45,2023-01,dUVUuTtiTCVeEvsbo1045g
4132,45.76066596741769,4.976419214505926,45.76061109599209,4.9764677852632,7.17,328.3,-19.22,45,2023-01,vJEARUb-iNNfKbFfQnK7eA
4134,45.75954061182041,4.968622415248556,45.75945424357207,4.968694998240318,11.13,329.62,-12.66,35,2024-10,fWsdEmGxPrbV1O3k4wHgow
4135,45.76062732012885,4.976302887141628,45.76057221332757,4.976346882541139,7.01,330.88,-19.62,45,2023-01,DY_naAk_5kTzdRB8hV69Sw
4136,45.75781345887676,4.974375141017541,45.75787956772002,4.974330775671866,8.12,154.91,-17.12,45,2023-01,7CyyYPNFqFM2WfIF2pS-kQ
4137,45.75957501555824,4.968998605144117,45.75948974107204,4.968943997173049,10.39,24.07,-13.53,35,2022-04,fAowflqO5gAJGUrkVrvc0g
4138,45.75915761380482,4.9675872306336135,45.75911732104554,4.967691062144271,9.22,299.08,-15.18,45,2024-10,A8H0MB-8b7HNpW3PcSn-Cg
4140,45.75798278329999,4.963234235293976,45.75789655687974,4.963169468451651,10.82,27.66,-13.0,35,2024-10,TgUSzM7AhHzN46wfiPt5dg
4141,45.7610522587682,4.980449348516503,45.76098427423508,4.980414884502613,8.02,19.48,-17.32,45,2023-01,fD-BfhH46jNVJiaqbLH8vA
4142,45.76095118640568,4.984690170203699,45.76098149596956,4.984620788729615,6.35,122.05,-21.49,55,2023-01,oQ5PFZGo4z8dbg8AP6GvQA
4143,45.76067024962669,4.976457293852349,45.76061109599209,4.9764677852632,6.63,352.95,-20.67,55,2023-01,vJEARUb-iNNfKbFfQnK7eA
4144,45.76092571752885,4.98044865354872,45.76098427423508,4.980414884502613,7.02,158.08,-19.61,45,2023-01,fD-BfhH46jNVJiaqbLH8vA
4145,45.765576112169015,4.9845427643387,45.76558984180949,4.984617857065884,6.02,255.31,-22.55,55,2023-01,gGxdZY3DeUm0iH2PocK7sw
4146,45.76095083090343,4.984524785985729,45.76098149596956,4.984620788729615,8.19,245.4,-16.97,45,2023-01,oQ5PFZGo4z8dbg8AP6GvQA
4147,45.75805597559217,4.974501850095353,45.75802409200805,4.974624153953577,10.13,290.49,-13.86,35,2023-01,2t7b4fQHkpKj73I5dR5Kvg
4149,45.76106990490637,4.980318348877804,45.76098064556214,4.980278515330535,10.4,17.29,-13.52,35,2023-01,Sav6i0236PiDDGvIO_Bhcw
4150,45.76104951915465,4.979780673614139,45.76101542442937,4.979897735633651,9.84,292.66,-14.25,45,2023-01,QO9IUyM1pqZ-BBY7RBOT2A
4151,45.76093421469731,4.980345975649946,45.76098064556214,4.980278515330535,7.35,134.61,-18.78,45,2023-01,Sav6i0236PiDDGvIO_Bhcw
4153,45.76216668984378,4.984814977673181,45.76213748051109,4.984728803934055,7.43,64.09,-18.59,45,2023-01,DMIOYxUjBp3SRsikA1JnLg
4154,45.758172874315626,4.965463043709781,45.75810566345687,4.965473483897282,7.52,353.81,-18.4,45,2024-10,xTshcmOy7RtwrA9ZfjJTBQ
4160,45.77434357739968,4.96746903195103,45.77432095955596,4.967542598036006,6.24,293.79,-21.85,55,2020-12,dommmG-XDjHTdOY-26dcEQ
4161,45.77313198288327,4.967492304893859,45.77316540748374,4.96761479583965,10.2,248.63,-13.77,35,2023-02,3ZumMKKQTgSQ_jVMOm0_Jg
4162,45.77396986843397,4.961705920256994,45.77399667666229,4.961591429730517,9.37,108.56,-14.94,45,2024-10,fgnGIT4iAhk08JUHMhUk9g
4163,45.77397000635543,4.961682534853711,45.77399667666229,4.961591429730517,7.66,112.77,-18.07,45,2024-10,fgnGIT4iAhk08JUHMhUk9g
4187,45.74831348559169,4.917924831423242,45.74842590974605,4.917878873575146,13.0,164.08,-10.89,35,2024-05,zWkk_VL1gvQmWOaKvSVJBw
4188,45.777402707381405,4.976007399392367,45.77740588792589,4.975891024270196,9.03,92.24,-15.47,45,2022-03,KliEHlNr6fp_Tk5aNFsGzw
4197,45.76045621541415,4.833066606969584,45.7605159505345,4.833134735294768,8.49,218.51,-16.41,45,2017-09,iaCuy74FZ31qkqu8-wlTiQ
4198,45.76015641681258,4.834128174450002,45.76009553000016,4.834154598585839,7.07,343.15,-19.46,45,2017-08,3SeQH0kRiCXJfOM6VI1HEQ
4202,45.759943995912565,4.832878057713256,45.75990071123841,4.832933747917214,6.47,318.09,-21.13,55,2023-03,CCXm4SQZRbaMM2HGp3w1IA
4203,45.76015322301623,4.833695909301171,45.76023927409708,4.833764834169222,10.96,209.2,-12.85,35,2024-05,jAQKGTxy4cHZCOAPN93x0Q
4207,45.75995584170639,4.833925188120063,45.75995353443271,4.834014343970046,6.92,272.12,-19.86,55,2024-05,SReFLR_4jMqjTgS-At0itQ
4209,45.76017301159005,4.833344004824094,45.76015891061578,4.833469589350555,9.87,279.14,-14.22,45,2024-06,IN7dNcH2fBhEDS7u4i1RuQ
4210,45.760856804336846,4.833113805755719,45.76089545457346,4.83316873280009,6.05,224.75,-22.44,55,2020-07,chaGipt06awZsYPXy46x4Q
4213,45.76013809969603,4.833806458296949,45.76023927409708,4.833764834169222,11.7,163.99,-12.06,35,2024-05,jAQKGTxy4cHZCOAPN93x0Q
4214,45.76105110236436,4.833971074994079,45.76109102000863,4.834080509746916,9.58,242.4,-14.63,45,2024-05,Cb1iCHYQtpR0CWT-XCDwww
4215,45.76017827963629,4.83324634331184,45.7602762300352,4.833202551709749,11.41,162.68,-12.36,35,2024-05,LAc8bbbPLjXFDwok1m6czA
4218,45.76070441295112,4.833177892169415,45.760760729319,4.833254230803822,8.62,223.4,-16.18,45,2022-04,CAoSFkNJSE0wb2dLRUlDQWdJQzJ4NkdUQlE.
4219,45.76082861371072,4.833199190597071,45.76087325018717,4.833256814153695,6.68,222.01,-20.52,55,2024-06,Pyl9hTEP3U6YKJ8yg3MW7g
4222,45.76104039307433,4.83397988659848,45.76099833030967,4.834075140002122,8.75,302.33,-15.95,45,2024-05,4zNqRX8OTgXw7oSu5qnKoQ
4225,45.76046509193889,4.833065831253031,45.7605159505345,4.833134735294768,7.78,223.39,-17.81,45,2017-09,iaCuy74FZ31qkqu8-wlTiQ
4226,45.76069587670584,4.833174493020005,45.76071420846357,4.833302019716855,10.1,258.36,-13.9,35,2024-05,BpOqh5mjm5tPOrbOcMWHVg
4227,45.76091241058912,4.832860066173008,45.76094689688309,4.832937609909844,7.13,237.48,-19.31,45,2024-06,qcFUONeLHLe99YtB5IBdUQ
4228,45.76099772252934,4.833974053520854,45.76099833030967,4.834075140002122,7.84,269.51,-17.68,45,2024-05,4zNqRX8OTgXw7oSu5qnKoQ
4229,45.76061774860716,4.833129387555287,45.76062936328395,4.833263683635532,10.5,262.93,-13.4,35,2024-05,cnCkMZ4HEsM-e1ODf9Q2og
4233,45.76016581159886,4.833323321452639,45.76026302437229,4.833329804842543,10.82,182.66,-13.01,35,2024-05,3YYeLiBy5r3vJ-Mx-S_z6Q
4235,45.76080670122836,4.833962709429769,45.76080832865279,4.834064027645999,7.86,268.68,-17.64,45,2024-05,BfkRBaMDDyuWbzc9T4Z6qQ
4236,45.76022549626895,4.834295873908052,45.76028752330139,4.834293410783466,6.9,178.41,-19.92,55,2024-05,VQcfxfVgCG8ajKqTa5uT_g
4237,45.76136165250161,4.833310411273282,45.76139505109355,4.833406971032502,8.36,243.63,-16.65,45,2024-05,wEFPI-IWKBKWkegTJND6Nw
4242,45.7704980501444,4.957281145239052,45.77055832175196,4.957374296301711,9.85,227.15,-14.23,45,2026-06,XwAPKVhx62Jpq12YiDpApw
4243,45.77008008960264,4.959199648501525,45.77010595634631,4.95927947682847,6.83,245.08,-20.11,55,2026-06,Jami0OVKgKRMm7eQG_2h4w
4244,45.77019337200313,4.957368797682725,45.77018574497303,4.957452818176872,6.57,277.41,-20.83,55,2026-06,6-xJXhfu7ydtRCmh-c02cA
4245,45.77067168087867,4.9586550160508,45.77076721103205,4.958644764990603,10.65,175.72,-13.21,35,2026-06,hGdfp3rHE2czH0jYuJglXA
4246,45.7706042078821,4.957994522308783,45.7706876823023,4.957990901647751,9.29,178.27,-15.07,45,2026-06,EGN0FNC2RdgV6H0QRUI5MQ
4247,45.77060447808131,4.958009548571448,45.7706876823023,4.957990901647751,9.36,171.12,-14.95,45,2026-06,EGN0FNC2RdgV6H0QRUI5MQ
4248,45.77044443319656,4.956816034942195,45.77051822781985,4.956733786788199,10.39,142.14,-13.52,35,2026-06,YifJoP0swrtaYPgsHnhKJA
4249,45.7709712597297,4.960997978860296,45.77103300871739,4.961039832438547,7.59,205.3,-18.22,45,2026-06,e0bG8eXTog1peP68O9tQUg
4250,45.77041554495553,4.956598534532041,45.77049211554802,4.956610296667428,8.56,186.12,-16.28,45,2026-06,CqhULPWIttVwAnAKN302bA
4251,45.77059756671441,4.957955959450615,45.7706876823023,4.957990901647751,10.38,195.13,-13.54,35,2026-06,EGN0FNC2RdgV6H0QRUI5MQ
4253,45.77041773836537,4.956740310681623,45.77051822781985,4.956733786788199,11.19,177.41,-12.6,35,2026-06,YifJoP0swrtaYPgsHnhKJA
4255,45.77096133127151,4.961624673720411,45.77103087379423,4.96157028408003,8.81,151.39,-15.84,45,2026-06,fuZBfovSUtjp1vNTYSAT1A
4261,45.76624893321516,4.958221226360521,45.76617861864241,4.958204992859688,7.92,9.15,-17.52,45,2026-06,TMrKcpANRzn7rITxAJXw6w
4266,45.76598340117302,4.958868457111103,45.76602284792206,4.958928416012438,6.39,226.68,-21.36,55,2026-06,TcJNzgqL-14me_ujU3njfg
4267,45.77224988691567,4.9712898252837405,45.77221392993951,4.971358385875852,6.65,306.94,-20.59,55,2024-10,BVYEwAX-MuRD_wuHkzxyTQ
4268,45.772188901653344,4.970915776448055,45.77211618691341,4.971020010218055,11.43,315.0,-12.33,35,2024-10,S0p70pgw5loPSTsGrD1zlg
4272,45.77154087801281,4.970775155580848,45.77156965395994,4.970856574285926,7.08,243.13,-19.45,45,2023-02,KN1ezLYsXrO4l7pmxJbEIw
4274,45.76857030745032,4.941713484956818,45.7686367501059,4.941666679891538,8.23,153.83,-16.89,45,2026-06,PnSwHHxWQj9e2UuId2WaEQ
4275,45.76855838075939,4.941683685427116,45.7686367501059,4.941666679891538,8.81,171.39,-15.84,45,2026-06,PnSwHHxWQj9e2UuId2WaEQ
4283,45.77240224905197,4.971798137190234,45.77234005452912,4.971764370253303,7.4,20.74,-18.68,45,2024-10,fQnBi4TPX_5PL0GkQRycyA
4284,45.77239284991451,4.972726295907265,45.77244251959336,4.972757748419268,6.04,203.83,-22.49,55,2023-02,dULdSZ9O9hmVz3_r83jt_g
4286,45.773696328474685,4.9817602323043895,45.77362711439221,4.98184095523145,9.92,320.87,-14.14,45,2024-10,TQLJLkv_qMk-H4_JHQb2zw
4288,45.77366887423646,4.982592807048162,45.77374138376894,4.982581517082818,8.11,173.8,-17.13,45,2022-04,X4GM9i8yJIpn17o6okpwJA
